epoch,train_loss,eval_loss,eval_top1
56,3.0990795445045345,2.4862999656677247,38.0
57,3.0875184236812223,2.396310395050049,39.71
58,3.0728272408743065,2.47160018157959,37.89
59,3.0743948668432295,2.3641675647735596,40.59
60,3.0661054188707575,2.4107928497314455,39.66
61,3.060876947053721,2.3862106910705565,40.07
62,3.0521839687674666,2.3764036624908447,40.12
63,3.041403652305945,2.418734549331665,39.85
64,3.030554947871405,2.365400941467285,40.99
65,3.0183163086064493,2.3677338993072508,40.36
66,3.023350134091249,2.425363248062134,39.39
67,3.014691922484531,2.330277161026001,41.79
68,3.014802966014066,2.3615436416625974,40.74
69,2.997893888727498,2.342377109527588,40.95
70,2.9934421687669546,2.2843551151275636,41.98
71,2.982469953129142,2.3092648391723634,41.43
72,2.9852280793818866,2.2979760540008547,41.84
73,2.9776163669004942,2.3088799491882326,41.41
74,2.9644724641963554,2.3509949157714845,41.22
75,2.9556135365050213,2.304517028427124,42.08
76,2.9533092481073435,2.38221249961853,40.58
77,2.9490801262336563,2.2649468265533446,42.92
78,2.9430456555301796,2.341140972137451,41.56
79,2.927480710148048,2.3671457218170167,40.55
80,2.9265135509867064,2.3166165237426757,41.58
81,2.9195741856143966,2.2611943359375,42.79
82,2.910641070059411,2.2413623836517336,43.61
83,2.9081462516369494,2.2839982879638674,42.83
84,2.897963703060272,2.274122087097168,42.52
85,2.900840745234764,2.221597985458374,44.07
86,2.894959653996017,2.26643853225708,42.37
87,2.8905086373855453,2.252932397079468,42.85
88,2.876048832025174,2.234229065322876,43.54
89,2.8761030021916585,2.2663757469177246,43.02
90,2.8614242296670676,2.215725646209717,43.9
91,2.8670715794215282,2.294641073226929,42.28
92,2.8608550191994055,2.3178617164611817,41.95
93,2.8477578105145014,2.245308839035034,43.45
94,2.8467722702270586,2.2518230724334716,42.58
95,2.842718251078138,2.300252198791504,42.04
96,2.8343174485024663,2.196332148742676,44.21
97,2.8286280146634226,2.2659906253814697,42.53
98,2.822165539261626,2.2363357807159425,43.5
99,2.8229978930171717,2.212990615463257,44.3
100,2.809493531643505,2.1778625007629393,44.52
101,2.8147996558727892,2.1832139556884766,44.44
102,2.8082171970079255,2.257024060821533,43.08
103,2.8073768795834004,2.243447346496582,43.58
104,2.795085776020104,2.2218219314575194,44.16
105,2.7903182216551485,2.17933659992218,44.55
106,2.787349733286722,2.2452287986755373,43.09
107,2.7764848838542395,2.2109416498184205,44.2
108,2.7705904735340505,2.15715452003479,44.96
109,2.7678880142036077,2.157542628479004,45.27
110,2.767261338752913,2.199732884979248,44.48
111,2.761017487082683,2.1859549144744874,44.27
112,2.7571102919560238,2.2070567901611327,44.69
113,2.7531096797899157,2.1630741256713866,45.54
114,2.7507379708308415,2.1801383069992064,44.41
115,2.737822827853253,2.2836211822509767,42.48
116,2.7339102067959598,2.176395485687256,44.14
117,2.732667427514793,2.185460972595215,44.75
118,2.730003363344337,2.2159203422546385,44.57
119,2.7213823914375257,2.16497216758728,45.13
120,2.7225353052307795,2.2132951171875,44.86
121,2.71955326974163,2.1748113143920897,44.88
122,2.703194326078388,2.1802047603607178,45.06
123,2.7048508812614958,2.1569045082092284,45.41
124,2.7020285465347933,2.189052233123779,45.07
125,2.7030784064157367,2.131843009185791,46.14
126,2.69145406132013,2.156278937149048,45.36
127,2.689746842952147,2.1353253971099853,46.11
128,2.6868499659392957,2.1045994762420652,46.38
129,2.6861946014985536,2.1505957359313963,45.26
130,2.6752077803569017,2.132422570037842,45.65
131,2.6729003500846833,2.133020986175537,46.18
132,2.66605256308972,2.168831330871582,44.91
133,2.6616325277677726,2.1844952964782713,44.84
134,2.6681335711143386,2.1205498050689697,46.14
135,2.6562322846753346,2.1446343128204344,45.67
136,2.656464746605877,2.216004530715942,44.03
137,2.6547735170884565,2.12274001121521,46.03
138,2.6474049295872337,2.166825491333008,44.84
139,2.6524937839727856,2.147513369369507,45.74
140,2.639127326835896,2.160865761566162,45.41
141,2.6328063694982005,2.1558731414794923,45.7
142,2.6500068785439077,2.127829848098755,45.59
143,2.63255361741392,2.105183417892456,45.91
144,2.6296412963110107,2.2384213130950927,43.96
145,2.6252976974970856,2.1425356189727784,45.59
146,2.6151053123986983,2.1075165689468385,46.46
147,2.6210916915410003,2.0978825351715087,46.37
148,2.6219873062016563,2.1478129470825196,45.41
149,2.597514455052863,2.1105008792877196,45.96
150,2.6006614935993384,2.1074718204498293,46.15
151,2.6103570223159887,2.107908080291748,46.11
152,2.603634282965666,2.1746659061431886,45.99
153,2.5948267451627003,2.122238521003723,46.27
154,2.59650806336641,2.0915757820129395,47.04
155,2.597686104524151,2.1121781677246094,46.55
156,2.586374699535199,2.1301260662078856,46.19
157,2.5931837973918257,2.076296472167969,46.77
158,2.582396321351641,2.1625060684204103,45.36
159,2.583778303808195,2.1076343410491942,47.25
160,2.5697955173963773,2.131434790802002,46.38
161,2.56547243402801,2.1000340602874754,46.64
162,2.5740908227107284,2.1213706661224365,46.46
163,2.566333758235741,2.1174759395599367,46.64
164,2.564091847434392,2.0970635887145996,47.04
165,2.559517255055309,2.0999758974075315,47.03
166,2.555079129227603,2.116549721336365,46.8
167,2.5527463698051345,2.1185107860565187,46.87
168,2.55423347440175,2.170183182525635,45.24
169,2.547529033143145,2.1349457710266115,46.71
170,2.54716687623731,2.0913378593444825,47.79
171,2.543829838536613,2.1068664390563967,46.71
172,2.52429601233381,2.0964082147598266,47.18
173,2.5418083576173087,2.0927122659683226,46.9
174,2.528589042597635,2.0699589431762697,47.26
175,2.5258900493421566,2.085400984954834,47.18
176,2.5186443609709013,2.145827811431885,46.35
177,2.5214799717354865,2.1626003288269042,45.74
178,2.527278604336493,2.1747425685882567,46.01
179,2.526453755271267,2.1395429145812987,46.23
180,2.51601697571299,2.0856382518768313,47.58
181,2.5109913645266877,2.07137308883667,47.66
182,2.518908466480758,2.055214939689636,48.2
183,2.500488599039681,2.122503354263306,46.87
184,2.507717154242776,2.1306080657958986,46.85
185,2.5016357503383015,2.0998895742416384,46.88
186,2.4944034361503493,2.1302820484161376,46.78
187,2.5003969989879185,2.09656623878479,47.2
188,2.489841310987094,2.0420764276504517,48.15
189,2.4914047751628177,2.1205664026260376,46.83
190,2.4917667438675593,2.0876836585998535,47.32
191,2.4920806925977543,2.129907377052307,46.96
192,2.4862580146740707,2.127113451957703,47.36
193,2.479983338931153,2.114580563354492,46.85
194,2.476356047826906,2.1689844314575195,45.63
195,2.4860060306578378,2.0968234409332274,47.66
196,2.4777646573038625,2.0883862560272215,47.63
197,2.479627810733419,2.1039146968841553,46.82
198,2.466647245209287,2.1239013748168944,46.07
199,2.462799839417852,2.132118759918213,46.57
200,2.4605915967694623,2.078866051864624,47.86
201,2.4710136940476226,2.097938571166992,47.09
202,2.4603995821998,2.1179220947265627,47.22
203,2.4521309947845418,2.0693043464660645,48.09
204,2.4581778629488586,2.128937103843689,46.61
205,2.44578159053866,2.1031313430786134,47.1
206,2.447797409703576,2.0696915321350096,47.79
207,2.447235224799524,2.085914023780823,47.47
208,2.4459147941745654,2.0926922677993773,47.36
209,2.436015606994971,2.103955225753784,47.08
210,2.4447733925490924,2.0754980918884276,47.81
211,2.4364073041459204,2.048083678817749,48.58
212,2.435427241227691,2.1138748329162595,46.82
213,2.426353870677582,2.0742017499923704,48.01
214,2.431760510622921,2.1186845811843873,47.0
215,2.42266318236362,2.1263437688827516,46.6
216,2.4246943747951493,2.086634186935425,47.87
217,2.42793528859655,2.1314014097213745,46.84
218,2.4185070915197744,2.0879847160339358,47.59
219,2.4151371798350474,2.1137468317031862,46.9
220,2.4193858935494124,2.1019454166412355,46.92
221,2.4079850086329384,2.091758522796631,47.88
222,2.4100974419663412,2.083925032234192,47.45
223,2.4133144769717423,2.0965353300094605,47.68
224,2.4067055924143284,2.1008843576431273,47.4
225,2.407081766104118,2.047315505409241,48.38
226,2.3998165445046906,2.0741129175186157,48.2
227,2.402459043088857,2.082355250740051,47.68
228,2.4046144679322285,2.0433662055969237,48.59
229,2.3882409323498166,2.1012100740432738,47.13
230,2.3987614046138317,2.099554316711426,47.6
231,2.3920247878368928,2.065441653060913,47.68
232,2.382939877033844,2.0929546718597414,47.72
233,2.3932574735560888,2.0941009983062746,47.53
234,2.3877366564490576,2.103283229446411,47.61
235,2.389151577912891,2.0918304426193237,47.93
236,2.3768783038465378,2.0785959980010986,48.11
237,2.387112698848055,2.0750544919967653,48.26
238,2.3812037768956182,2.083617337799072,47.99
239,2.37413683743544,2.0893414598464966,47.94
240,2.374551242200727,2.1068732740402223,47.71
241,2.3741384566059187,2.0539635667800904,48.5
242,2.3729196721246697,2.095455866622925,47.66
243,2.3651348908029965,2.0603077461242676,48.21
244,2.374970908659521,2.0747076057434084,47.87
245,2.358002258323982,2.0952405054092407,47.69
246,2.3635745746072825,2.1183289699554444,46.79
247,2.35523163493861,2.11643325881958,47.33
248,2.3516978816094687,2.0742968311309813,48.6
249,2.356776184675483,2.082809643173218,47.97
250,2.3461313227837888,2.0950213497161867,47.81
251,2.355385619150081,2.105472236251831,47.46
252,2.3487789226402547,2.08515159072876,47.7
253,2.3405942367377874,2.0814555290222168,48.37
254,2.351603465104683,2.07855792427063,48.27
255,2.333222140575951,2.1273598361968995,47.4
256,2.331705395146613,2.0612719635009764,48.67
257,2.351693886953493,2.0972206911087037,47.85
258,2.335031330203888,2.046847554397583,48.87
259,2.3371134799512796,2.0668454061508177,48.57
260,2.333131797335059,2.062109129524231,49.03
261,2.332981996285931,2.08526418800354,48.22
262,2.339751091717758,2.0687516103744508,47.6
263,2.323852670024818,2.0921038316726683,48.27
264,2.3210849580325177,2.1117642551422118,47.79
265,2.3308365154205304,2.089736699676514,48.5
266,2.322846197440896,2.1481757318496704,46.98
267,2.3234455202361532,2.07843798828125,48.42
268,2.3252289047925023,2.095318620300293,48.34
269,2.325262793505543,2.098663355445862,47.46
270,2.316875685650316,2.1031143716812135,47.96
271,2.311920426261257,2.05807965259552,48.64
272,2.3121239797101283,2.0821335191726686,48.34
273,2.3137156258166676,2.0908592056274413,47.97
274,2.304764042590553,2.066369896697998,48.57
275,2.3009904116277657,2.0949553501129152,48.57
276,2.2997122769471776,2.068708179092407,48.39
277,2.305429479987307,2.081163748168945,48.22
278,2.2978265180172595,2.0459997356414794,48.68
279,2.304406343593182,2.07583178024292,48.85
280,2.2936685570681448,2.0428732528686524,48.73
281,2.2962079837288654,2.0511278133392334,48.94
282,2.286263394905266,2.0693799558639525,49.44
283,2.2765675688522573,2.115464274978638,47.82
284,2.2947274728865383,2.090572021484375,48.51
285,2.2842211447055147,2.1056338609695433,48.32
286,2.293492579887527,2.0772286224365235,48.7
287,2.283258167638058,2.0577498878479004,49.24
288,2.276213903280593,2.054423352813721,49.35
289,2.272751696741688,2.1015790531158447,48.28
290,2.275524008747252,2.0598435302734375,49.02
291,2.280466059105955,2.0767296798706054,48.63
292,2.277942124157953,2.074291510391235,48.79
293,2.282607713215788,2.11374606590271,47.87
294,2.277141577455665,2.0605303524017335,48.12
295,2.2764116226482023,2.126065543937683,47.42
296,2.2745006995683443,2.0596543254852295,49.47
297,2.268296312888972,2.05152292175293,48.96
298,2.276003445309042,2.0624547472000123,48.83
299,2.2699277603977315,2.080146124458313,48.74
300,2.2693576090772387,2.0480941957473755,49.37
301,2.2633546993766034,2.028775944328308,49.73
302,2.2671008256577654,2.0565508434295654,48.67
303,2.2642571045402984,2.0944171617507936,48.15
304,2.255970314583919,2.1226467067718504,47.29
305,2.2521365134572555,2.102299315261841,47.9
306,2.252987312904241,2.108370233154297,47.75
307,2.2485318435749537,2.104715312957764,48.3
308,2.2483272845552764,2.0952431224823,48.35
309,2.2530524793263433,2.1015316436767577,48.21
310,2.2535561214793813,2.076906454086304,49.05
311,2.250473052530374,2.074797783660889,48.72
312,2.2486431352918186,2.083504489517212,48.26
313,2.2333974740569325,2.0639381914138792,48.82
314,2.2487364488435615,2.0470088064193726,49.42
315,2.2369237883295505,2.0737011140823363,48.8
316,2.2455094553596995,2.1228679401397703,47.83
317,2.2358365351961456,2.0733931795120237,49.14
318,2.229851446902706,2.085749803161621,48.1
319,2.2433964207901997,2.0867304065704344,48.74
320,2.2281859133216084,2.0765304321289064,48.64
321,2.232588392671641,2.079038753700256,48.42
322,2.2298033295459234,2.057890725708008,48.94
323,2.2244176715040025,2.0698011352539063,49.15
324,2.2238997801012634,2.088003857421875,49.12
325,2.230620699869075,2.084028148460388,48.93
326,2.222125632509532,2.0800634716033937,48.85
327,2.2216290014196143,2.0390479610443117,49.76
328,2.2168502563398413,2.0891286296844482,48.42
329,2.214394355552908,2.0811943935394286,48.46
330,2.2171442829234653,2.1197544284820555,47.66
331,2.2104809720751266,2.0903648838043214,48.36
332,2.214222844523138,2.074099457359314,49.0
333,2.213911941964251,2.0687435094833373,49.23
334,2.210857411505471,2.0622163511276246,49.36
335,2.203429192495407,2.1046128658294676,48.01
336,2.2164256461298573,2.072148712158203,49.01
337,2.210153018771915,2.1012230209350586,48.58
338,2.2022145757601903,2.10776774559021,48.51
339,2.1972134791018867,2.0843181827545165,48.44
340,2.20398805739785,2.0660004579544067,49.11
341,2.2081299550096753,2.060621255493164,49.51
342,2.202152319204792,2.1025610330581666,48.7
343,2.195427218258915,2.0945940925598143,48.96
344,2.200868074933637,2.1111647714614867,48.31
345,2.1932462038670244,2.0843207939147947,48.75
346,2.1985614957638493,2.083710298919678,49.28
347,2.188191806613712,2.0666916137695313,49.17
348,2.1987166310089346,2.083597822189331,48.95
349,2.192268226882407,2.0680896476745607,49.4
350,2.182929716555929,2.0900801698684695,48.71
351,2.184062394534122,2.0742550424575805,49.05
352,2.1869302948366816,2.1309696838378906,47.93
353,2.183127486904208,2.074737774848938,49.61
354,2.1937131613073215,2.1135591777801515,48.45
355,2.173637202088262,2.0946743337631224,48.77
356,2.1832249994925133,2.0740159399032594,48.92
357,2.1811633238261243,2.0823485275268556,48.94
358,2.180246052607684,2.1384162212371827,47.46
359,2.18523407257168,2.106346293258667,48.22
360,2.1751924962301414,2.0741515592575075,49.08
361,2.1821263857596054,2.097348691749573,48.71
362,2.173158695542095,2.0995605224609375,49.09
363,2.1708660173049807,2.0723567405700685,49.37
364,2.165719591853866,2.082858402442932,48.85
365,2.168749121178738,2.050482918548584,50.19
366,2.165314285459042,2.0918575622558593,48.84
367,2.1673638538270237,2.095441164779663,48.74
368,2.173620359998354,2.0805688356399537,49.51
369,2.163141706688914,2.063002082443237,49.51
370,2.162163540282109,2.088358723258972,49.38
371,2.161739567330491,2.0583424671173094,49.47
372,2.1530866459603497,2.0905388179779054,49.48
373,2.1630635340906745,2.0769463348388673,49.16
374,2.1677648662452356,2.0906276752471924,49.04
375,2.156197116713823,2.079401462364197,49.36
376,2.1524496501294967,2.070814948272705,49.47
377,2.161494188363665,2.0823489725112916,49.69
378,2.1529695245886886,2.066978741836548,49.38
379,2.155454365758371,2.0328118530273436,50.23
380,2.151844984895899,2.097832529258728,49.14
381,2.1532112753803383,2.1280794260025027,48.22
382,2.143871890598009,2.036672278213501,50.27
383,2.1380808422110604,2.049278109741211,49.39
384,2.1442375425797877,2.051276007461548,50.24
385,2.1448194963831297,2.100433297920227,49.16
386,2.1376677956074364,2.05173426361084,49.86
387,2.1509417724365156,2.0955662435531615,48.95
388,2.1490945732089837,2.086727003288269,49.41
389,2.144178335858979,2.073112041473389,49.33
390,2.1298383315607774,2.0752563526153565,49.1
391,2.1311590378476777,2.0854399059295656,49.59
392,2.1354885510384807,2.0864632167816164,49.27
393,2.1407637702976086,2.0880578269958496,48.86
394,2.1289502553231583,2.0764401836395265,49.22
395,2.140597557899436,2.079739015960693,49.68
396,2.133638628771607,2.0880422801971434,49.07
397,2.1246375469789003,2.0709057237625124,49.56
398,2.124046630041242,2.0737041290283202,49.41
399,2.124017018667409,2.0771652786254884,49.25
400,2.1253991830669507,2.0941650745391844,49.33
401,2.1264360373823044,2.054106307601929,50.06
402,2.121180290144018,2.0513557416915895,49.29
403,2.1271247937035165,2.101386808395386,48.64
404,2.12910839613818,2.0739730167388917,49.36
405,2.120563726571702,2.096108428955078,49.14
406,2.1192282738972565,2.1105253646850586,49.2
407,2.1217494987800394,2.111394605255127,49.23
408,2.1217052822076403,2.095363869857788,49.27
409,2.113615572986774,2.069589345550537,49.59
410,2.10478939075934,2.082560522842407,48.92
411,2.1189108471864317,2.0525439121246336,49.66
412,2.1197456596144946,2.0946775800704955,49.33
413,2.1111470602843885,2.1163005861282347,49.04
414,2.1110078307028464,2.076617718887329,49.53
415,2.1084562361469343,2.078408389854431,49.46
416,2.1108643628571007,2.0637431369781494,49.97
417,2.1032545723774674,2.073011253356934,49.66
418,2.1140504377904836,2.0632774932861326,50.27
419,2.106651641495249,2.07259783744812,49.96
420,2.104309359066923,2.066723729324341,49.86
421,2.109241529860356,2.0748512157440184,49.45
422,2.1153592078847554,2.057462289810181,49.83
423,2.107562582257768,2.074508052253723,49.27
424,2.105020808044072,2.0635420152664183,50.08
425,2.0981366768689225,2.0637282691955567,49.89
426,2.108924083001482,2.056956300354004,50.09
427,2.095474141050087,2.0673962701797484,49.55
428,2.1023640054136172,2.0738748502731323,49.55
429,2.1034246707542605,2.0914323072433474,49.14
430,2.100437753026525,2.090482379150391,49.24
431,2.095821964450743,2.0747065671920777,49.43
432,2.0863984531690765,2.08438048992157,49.63
433,2.0937858166676326,2.0719820709228514,49.32
434,2.0868332512705337,2.068875157546997,49.46
435,2.082778144890154,2.060060873603821,49.77
436,2.0837662084154527,2.0791617078781126,49.68
437,2.081525380113824,2.0661414400100706,50.44
438,2.0836852437860682,2.0696987277984618,49.81
439,2.0959450644506536,2.0566831003189088,50.24
440,2.0908100974391886,2.085292253494263,49.18
441,2.080828938838309,2.0973426809310913,49.23
442,2.08379543117616,2.0631072273254394,49.57
443,2.0823097291584967,2.1100349275588988,49.23
444,2.0895652310033155,2.1131631200790406,48.83
445,2.0823202900941484,2.0962486366271973,49.53
446,2.0815665941690207,2.0677150812149048,49.82
447,2.078538828714251,2.0576603939056395,49.81
448,2.0723268541575393,2.0732705654144286,49.55
449,2.0748747811579977,2.077087664604187,48.92
450,2.0637229517693707,2.0785209411621093,50.24
451,2.081091870266405,2.0795771198272703,49.49
452,2.072529751726363,2.0918732702255247,49.31
453,2.076221582221008,2.091042573738098,49.66
454,2.075950935616536,2.084760188102722,49.46
455,2.0765463290843402,2.071365490913391,49.8
456,2.06819198836743,2.0885002407073974,49.01
457,2.0729251272699742,2.0792964765548705,49.25
458,2.067686340567702,2.0566455480575563,49.59
459,2.072304192181586,2.078044012260437,49.77
460,2.0601417099467922,2.088758679008484,49.55
461,2.076860110982585,2.07311243724823,49.79
462,2.069240654934384,2.0520323501586915,50.24
463,2.0669217712595276,2.050021406173706,49.68
464,2.060487140614,2.0979469135284425,49.5
465,2.065126551098158,2.07326276512146,49.62
466,2.0591177526723103,2.067654883956909,49.46
467,2.0738222574607663,2.0558037628173826,50.12
468,2.060073530933463,2.1110321426391603,49.1
469,2.05212732939653,2.0760033195495606,49.59
470,2.055169970522159,2.0500882007598875,49.92
471,2.0559786213192224,2.0484284175872802,50.06
472,2.050256197186957,2.0850158525466918,49.75
473,2.055698503147472,2.093463009262085,49.36
474,2.0546002435317874,2.082386379623413,49.76
475,2.0627135453547774,2.0646555377960203,50.11
476,2.0609077639524824,2.061833562660217,50.04
477,2.050227820491669,2.0885789026260375,49.62
478,2.046695015189284,2.0479595933914183,50.75
479,2.0599946661276336,2.0741053651809693,49.97
480,2.057668542739829,2.0738822324752806,49.61
481,2.048003143751362,2.045178627204895,50.26
482,2.0542835336030674,2.076418807411194,50.08
483,2.0436368654082586,2.105100832939148,49.23
484,2.0531214348943223,2.067604280090332,49.79
485,2.056874935819306,2.077958655357361,49.78
486,2.045179981275649,2.090467081451416,49.31
487,2.0502979869879163,2.058381714820862,50.11
488,2.05153485327463,2.073069492149353,49.98
489,2.042534691576158,2.0419688501358033,51.11
490,2.051281537197616,2.0450711179733276,50.15
491,2.0409522967820894,2.087601485824585,49.77
492,2.038882220295114,2.0540070386886597,49.86
493,2.0452738430985415,2.0390039207458495,50.49
494,2.0435664078337585,2.0679028903961183,50.23
495,2.037311250207977,2.0872140230178835,49.52
496,2.0396828678902836,2.035992481994629,50.94
497,2.0426883921885763,2.082667823600769,49.67
498,2.0456257983755974,2.0636297946929933,50.27
499,2.0440287959407755,2.041726347923279,50.28
500,2.040082746980743,2.0483913658142088,50.46
501,2.041009902801465,2.0581094161987306,50.26
502,2.0334718871513493,2.064882052230835,50.11
503,2.040322525400511,2.0661728136062623,50.2
504,2.0344161810246075,2.085446632003784,49.19
505,2.0271623078137444,2.0683150707244873,50.18
506,2.0353169085579554,2.07236393661499,49.69
507,2.0253120357034757,2.073756344604492,49.93
508,2.0249797638491387,2.073191220855713,49.88
509,2.037111380951963,2.06005207862854,50.1
510,2.040483105503185,2.069352741241455,50.05
511,2.0253378482542637,2.1056139148712156,49.56
512,2.037955265344334,2.0889950942993165,49.92
513,2.03474421934648,2.088040553665161,49.8
514,2.0282713986847374,2.0717362606048586,50.34
515,2.030973111621549,2.059642982673645,50.02
516,2.0279020151927134,2.092676935195923,49.66
517,2.0297543245454754,2.0714509780883787,50.18
518,2.030400269468066,2.0616100099563597,50.01
519,2.0222900705972493,2.083510836791992,49.88
520,2.026763976917682,2.083773385620117,49.83
521,2.0237981877772664,2.0653644199371337,50.13
522,2.030087635703337,2.0855110294342043,49.9
523,2.0225842779027667,2.1011464418411254,49.41
524,2.039417226244332,2.036759973144531,51.02
525,2.013963370866568,2.0393147748947142,50.47
526,2.0380194701550103,2.06642728767395,50.03
527,2.032102815930883,2.063098787307739,50.34
528,2.0247958932124392,2.0732491605758665,50.08
529,2.021457250841754,2.07378583984375,50.19
530,2.0312237817407723,2.084233709335327,49.55
531,2.0232568122971224,2.0949414276123046,49.28
532,2.028216960030237,2.084142244911194,49.99
533,2.0214638478014137,2.0731652645111085,50.2
534,2.0294292179173605,2.0858400812149047,49.71
535,2.0216823530868746,2.07952809677124,49.36
536,2.0195089255038665,2.0944790266036986,49.98
537,2.016569350196213,2.0366870248794555,50.62
538,2.0209732043453124,2.077489478683472,49.88
539,2.0145954855272925,2.0606047567367556,49.87
540,2.0294871942334534,2.073487211036682,50.12
541,2.0164745875113144,2.0785259666442872,49.84
542,2.0181034934658095,2.083330302619934,49.85
543,2.018098538114228,2.0775252128601074,49.79
544,2.019840307486042,2.0949144662857058,49.79
545,2.01342918472925,2.066192667388916,50.15
546,2.024788361047508,2.0792417276382444,49.87
547,2.0117829309993454,2.048012995147705,50.39
548,2.0055491318318053,2.0557947498321534,49.88
549,2.0149866769927414,2.0656306774139406,49.96
550,2.0184790566086614,2.066158262634277,50.04
551,2.0228920501875054,2.0776877269744873,49.68
552,2.0194830882259276,2.0900033912658693,49.73
553,2.018887612792197,2.0781872230529785,50.38
554,2.0122058941063288,2.065657071876526,49.72
555,2.025827652513599,2.056637634468079,50.21
556,2.0135471662089097,2.0601620092391966,50.08
557,2.0156194559285336,2.0751466522216795,49.89
558,2.013218306243496,2.079353925895691,49.83
559,2.0141382715002982,2.0609909807205202,50.01
560,2.011700814878437,2.0596048151016237,49.99
561,2.011114767815789,2.0720189193725584,49.99
562,2.0113817606021134,2.0619813291549685,50.22
563,2.0155857293157053,2.08779203414917,50.0
564,2.010953047058799,2.0564562335968017,50.32
565,2.015239807005576,2.0619167892456054,50.16
566,2.0086290776805904,2.0656635673522947,50.21
567,2.0197874171785752,2.071165927505493,50.0
568,2.0147622666499374,2.0725446407318113,50.42
569,2.0106730467226073,2.0902211402893065,49.75
570,2.016156847132,2.0859156955718996,49.49
571,2.011138332180116,2.0909005886077883,50.11
572,2.012449679698285,2.10271748046875,49.36
573,2.0162801249537057,2.0812141359329224,49.85
574,2.0179444414094836,2.0724437292099,49.95
575,2.006222326532674,2.093930234909058,49.53
576,2.0045117848050733,2.0827170824050905,49.98
577,2.015634094249271,2.0865185445785523,49.93
578,2.0146126415909635,2.116659852409363,49.14
579,2.0194104378721014,2.0556235036849975,50.57
580,2.011493726820708,2.050028713607788,50.53
581,2.0211193636345954,2.0606246433258057,50.43
582,2.00631377547407,2.063263836669922,49.93
583,2.007848283240188,2.0757096702575684,50.08
584,2.0073793148109154,2.08424891166687,49.86
585,2.0185916591698017,2.079100232505798,49.92
586,2.0097965507287525,2.0682672523498535,49.63
587,2.0095553691194854,2.109660778427124,49.26
588,1.9993763691942457,2.084976095581055,49.91
589,2.003958215023583,2.075426343536377,49.78
590,2.0179709232723515,2.0806996173858643,49.74
591,2.0012254943920924,2.050717536354065,50.23
592,2.0066001340460686,2.0750273571014404,50.29
593,2.010675686422292,2.0731279933929443,49.91
594,2.0037447185125608,2.084324634361267,49.72
595,2.0003705308623565,2.0522198186874387,50.32
596,2.0066909605348613,2.0922981033325194,49.77
597,2.00160817025413,2.078130416107178,50.2
598,2.0121560257009294,2.063913375091553,50.59
599,2.0097612780584417,2.0779123119354246,50.36
